id,ans
2998,0
2999,3
3000,4
3001,3
3002,3
3003,1
3004,3
3005,1
3006,1
3007,1
3008,0
3009,2
3010,0
3011,5
3012,1
3013,0
3014,0
3015,0
3016,1
3017,4
3018,2
3019,4
3020,4
3021,1
3022,2
3023,5
3024,1
3025,2
3026,3
3027,0
3028,5
3029,2
3030,3
3031,0
3032,4
3033,0
3034,0
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,3
3042,0
3043,5
3044,5
3045,0
3046,0
3047,0
3048,1
3049,4
3050,5
3051,2
3052,2
3053,3
3054,0
3055,3
3056,1
3057,0
3058,5
3059,0
3060,0
3061,3
3062,0
3063,4
3064,1
3065,4
3066,5
3067,2
3068,0
3069,0
3070,4
3071,3
3072,1
3073,3
3074,0
3075,4
3076,1
3077,0
3078,5
3079,1
3080,1
3081,0
3082,4
3083,0
3084,0
3085,0
3086,4
3087,2
3088,0
3089,4
3090,4
3091,4
3092,0
3093,0
3094,0
3095,3
3096,3
3097,0
3098,4
3099,5
3100,2
3101,4
3102,1
3103,0
3104,1
3105,0
3106,5
3107,5
3108,1
3109,2
3110,5
3111,5
3112,4
3113,5
3114,4
3115,1
3116,0
3117,2
3118,3
3119,0
3120,4
3121,3
3122,5
3123,1
3124,0
3125,4
3126,3
3127,5
3128,5
3129,5
3130,4
3131,4
3132,1
3133,0
3134,0
3135,2
3136,3
3137,2
3138,3
3139,5
3140,5
3141,2
3142,0
3143,2
3144,4
3145,2
3146,0
3147,0
3148,5
3149,4
3150,0
3151,0
3152,0
3153,4
3154,1
3155,4
3156,0
3157,2
3158,4
3159,5
3160,3
3161,4
3162,1
3163,4
3164,0
3165,1
3166,2
3167,2
3168,0
3169,3
3170,0
3171,0
3172,2
3173,2
3174,1
3175,3
3176,4
3177,1
3178,0
3179,2
3180,2
3181,1
3182,4
3183,1
3184,3
3185,0
3186,4
3187,3
3188,3
3189,2
3190,4
3191,3
3192,0
3193,2
3194,5
3195,1
3196,1
3197,3
3198,3
3199,0
3200,1
3201,4
3202,1
3203,1
3204,5
3205,3
3206,1
3207,3
3208,0
3209,3
3210,0
3211,3
3212,4
3213,2
3214,0
3215,0
3216,4
3217,3
3218,0
3219,0
3220,0
3221,0
3222,0
3223,4
3224,5
3225,5
3226,3
3227,5
3228,0
3229,0
3230,3
3231,0
3232,4
3233,4
3234,3
3235,0
3236,1
3237,5
3238,5
3239,5
3240,1
3241,1
3242,5
3243,4
3244,1
3245,0
3246,0
3247,1
3248,0
3249,2
3250,3
3251,0
3252,3
3253,0
3254,3
3255,0
3256,2
3257,3
3258,2
3259,2
3260,4
3261,0
3262,0
3263,5
3264,0
3265,3
3266,4
3267,3
3268,0
3269,0
3270,0
3271,5
3272,4
3273,0
3274,3
3275,3
3276,1
3277,2
3278,0
3279,4
3280,0
3281,4
3282,0
3283,0
3284,3
3285,5
3286,4
3287,4
3288,4
3289,1
3290,1
3291,2
3292,2
3293,1
3294,2
3295,0
3296,1
3297,1
3298,1
3299,2
3300,1
3301,3
3302,2
3303,4
3304,0
3305,1
3306,3
3307,5
3308,2
3309,3
3310,5
3311,0
3312,1
3313,0
3314,5
3315,0
3316,0
3317,1
3318,5
3319,1
3320,0
3321,0
3322,3
3323,2
3324,5
3325,1
3326,5
3327,1
3328,0
3329,2
3330,1
3331,1
3332,0
3333,3
3334,0
3335,5
3336,2
3337,3
3338,2
3339,5
3340,3
3341,5
3342,0
3343,0
3344,4
3345,4
3346,3
3347,5
3348,4
3349,0
3350,0
3351,0
3352,2
3353,0
3354,4
3355,1
3356,2
3357,2
3358,2
3359,1
3360,5
3361,1
3362,1
3363,2
3364,0
3365,4
3366,2
3367,4
3368,1
3369,2
3370,1
3371,5
3372,4
3373,3
3374,4
3375,3
3376,1
3377,0
3378,0
3379,5
3380,0
3381,1
3382,4
3383,3
3384,3
3385,2
3386,5
3387,3
3388,0
3389,1
3390,1
3391,4
3392,0
3393,2
3394,2
3395,0
3396,4
3397,5
3398,1
3399,0
3400,0
3401,4
3402,0
3403,0
3404,0
3405,0
3406,4
3407,0
3408,4
3409,1
3410,5
3411,1
3412,2
3413,3
3414,0
3415,4
3416,5
3417,0
3418,2
3419,1
3420,0
3421,2
3422,1
3423,5
3424,4
3425,2
3426,1
3427,5
3428,4
3429,2
3430,2
3431,0
3432,0
3433,3
3434,1
3435,3
3436,0
3437,0
3438,0
3439,0
3440,0
3441,0
3442,5
3443,3
3444,1
3445,2
3446,1
3447,2
3448,1
3449,1
3450,5
3451,5
3452,3
3453,5
3454,1
3455,0
3456,5
3457,4
3458,3
3459,5
3460,1
3461,0
3462,3
3463,0
3464,4
3465,4
3466,3
3467,1
3468,0
3469,0
3470,1
3471,5
3472,1
3473,1
3474,4
3475,2
3476,1
3477,3
3478,4
3479,5
3480,1
3481,5
3482,0
3483,5
3484,3
3485,5
3486,3
3487,0
3488,3
3489,0
3490,0
3491,3
3492,0
3493,1
3494,5
3495,0
3496,2
3497,0
3498,4
3499,3
3500,0
3501,2
3502,3
3503,4
3504,2
3505,0
3506,3
3507,2
3508,1
3509,4
3510,1
3511,1
3512,3
3513,3
3514,4
3515,2
3516,2
3517,5
3518,1
3519,4
3520,5
3521,3
3522,4
3523,1
3524,1
3525,2
3526,0
3527,3
3528,5
3529,0
3530,5
3531,2
3532,5
3533,3
3534,0
3535,2
3536,4
3537,0
3538,3
3539,2
3540,3
3541,3
3542,2
3543,2
3544,4
3545,1
3546,2
3547,1
3548,0
3549,1
3550,2
3551,3
3552,5
3553,1
3554,0
3555,4
3556,4
3557,2
3558,5
3559,5
3560,0
3561,1
3562,1
3563,5
3564,3
3565,1
3566,2
3567,2
3568,3
3569,4
3570,0
3571,3
3572,0
3573,3
3574,4
3575,5
3576,2
3577,5
3578,3
3579,4
3580,2
3581,1
3582,2
3583,0
3584,3
3585,0
3586,0
3587,5
3588,3
3589,4
3590,5
3591,0
3592,1
3593,2
3594,3
3595,4
3596,0
3597,5
3598,2
3599,3
3600,4
3601,4
3602,5
3603,5
3604,4
3605,1
3606,0
3607,5
3608,0
3609,2
3610,0
3611,4
3612,3
3613,3
3614,1
3615,4
3616,5
3617,5
3618,2
3619,1
3620,0
3621,1
3622,0
3623,4
3624,2
3625,2
3626,1
3627,1
3628,5
3629,4
3630,1
3631,3
3632,0
3633,1
3634,0
3635,3
3636,3
3637,0
3638,4
3639,3
3640,4
3641,0
3642,0
3643,0
3644,5
3645,5
3646,5
3647,0
3648,4
3649,3
3650,0
3651,2
3652,0
3653,0
3654,0
3655,5
3656,5
3657,0
3658,1
3659,2
3660,1
3661,5
3662,0
3663,2
3664,0
3665,2
3666,0
3667,0
3668,5
3669,2
3670,5
3671,0
3672,0
3673,5
3674,5
3675,1
3676,3
3677,0
3678,5
3679,4
3680,1
3681,0
3682,0
3683,1
3684,3
3685,0
3686,2
3687,4
3688,5
3689,1
3690,5
3691,0
3692,5
3693,4
3694,5
3695,3
3696,2
3697,0
3698,3
3699,2
3700,1
3701,1
3702,1
3703,2
3704,0
3705,5
3706,4
3707,0
3708,0
3709,0
3710,5
3711,2
3712,0
3713,4
3714,2
3715,3
3716,2
3717,1
3718,3
3719,1
3720,3
3721,2
3722,2
3723,5
3724,5
3725,1
3726,0
3727,0
3728,5
3729,0
3730,1
3731,2
3732,4
3733,3
3734,2
3735,4
3736,0
3737,1
3738,2
3739,3
3740,3
3741,2
3742,5
3743,1
3744,3
3745,5
3746,2
3747,5
3748,0
3749,2
3750,4
3751,0
3752,1
3753,2
3754,3
3755,0
3756,5
3757,3
3758,3
3759,2
3760,1
3761,1
3762,4
3763,5
3764,0
3765,0
3766,0
3767,2
3768,3
3769,0
3770,0
3771,3
3772,2
3773,4
3774,4
3775,5
3776,4
3777,3
3778,5
3779,2
3780,0
3781,3
3782,3
3783,1
3784,5
3785,5
3786,4
3787,1
3788,3
3789,5
3790,4
3791,5
3792,1
3793,0
3794,4
3795,4
3796,1
3797,3
3798,0
3799,0
3800,2
3801,3
3802,0
3803,5
3804,3
3805,3
3806,4
3807,5
3808,1
3809,2
3810,0
3811,4
3812,0
3813,1
3814,0
3815,2
3816,1
3817,2
3818,0
3819,5
3820,4
3821,3
3822,5
3823,1
3824,2
3825,0
3826,5
3827,2
3828,4
3829,0
3830,5
3831,3
3832,0
3833,5
3834,4
3835,1
3836,2
3837,1
3838,0
3839,2
3840,2
3841,1
3842,3
3843,4
3844,3
3845,4
3846,3
3847,2
3848,1
3849,4
3850,1
3851,0
3852,1
3853,2
3854,3
3855,4
3856,0
3857,1
3858,4
3859,1
3860,4
3861,2
3862,1
3863,1
3864,3
3865,3
3866,5
3867,1
3868,0
3869,0
3870,3
3871,2
3872,4
3873,5
3874,5
3875,5
3876,0
3877,3
3878,1
3879,0
3880,3
3881,0
3882,3
3883,4
3884,0
3885,3
3886,1
3887,2
3888,3
3889,3
3890,4
3891,1
3892,0
3893,2
3894,4
3895,0
3896,0
3897,4
3898,1
3899,4
3900,5
3901,3
3902,2
3903,0
3904,3
3905,4
3906,0
3907,4
3908,3
3909,1
3910,0
3911,2
3912,0
3913,5
3914,4
3915,3
3916,0
3917,2
3918,5
3919,5
3920,1
3921,0
3922,3
3923,3
3924,5
3925,3
3926,2
3927,0
3928,4
3929,4
3930,1
3931,3
3932,5
3933,1
3934,4
3935,0
3936,2
3937,5
3938,2
3939,1
3940,3
3941,1
3942,1
3943,4
3944,5
3945,3
3946,0
3947,0
3948,0
3949,3
3950,2
3951,5
3952,0
3953,2
3954,1
3955,2
3956,0
3957,4
3958,0
3959,0
3960,0
3961,2
3962,0
3963,1
3964,2
3965,3
3966,4
3967,5
3968,4
3969,5
3970,5
3971,2
3972,0
3973,3
3974,4
3975,3
3976,5
3977,1
3978,5
3979,4
3980,1
3981,3
3982,0
3983,4
3984,1
3985,5
3986,4
3987,2
3988,0
3989,1
3990,5
3991,3
3992,0
3993,2
3994,3
3995,5
3996,0
3997,1
3998,2
3999,4
4000,3
4001,4
4002,5
4003,3
4004,4
4005,0
4006,1
4007,1
4008,4
4009,3
4010,5
4011,3
4012,4
4013,5
4014,3
4015,5
4016,0
4017,3
4018,0
4019,4
4020,1
4021,1
4022,5
4023,3
4024,2
4025,4
4026,2
4027,3
4028,4
4029,3
4030,5
4031,2
4032,0
4033,0
4034,5
4035,4
4036,4
4037,3
4038,1
4039,1
4040,0
4041,0
4042,4
4043,2
4044,0
4045,4
4046,0
4047,1
4048,4
4049,1
4050,5
4051,3
4052,0
4053,4
4054,1
4055,5
4056,4
4057,1
4058,3
4059,2
4060,5
4061,2
4062,2
4063,3
4064,2
4065,3
4066,2
4067,2
4068,4
4069,0
4070,0
4071,1
4072,5
4073,1
4074,5
4075,2
4076,1
4077,4
4078,1
4079,2
4080,3
4081,4
4082,3
4083,5
4084,2
4085,1
4086,5
4087,1
4088,4
4089,2
4090,2
4091,3
4092,0
4093,2
4094,3
4095,4
4096,5
4097,4
4098,5
4099,4
4100,5
4101,2
4102,3
4103,0
4104,0
4105,0
4106,1
4107,4
4108,0
4109,2
4110,4
4111,3
4112,0
4113,2
4114,5
4115,1
4116,0
4117,4
4118,5
4119,1
4120,5
4121,2
4122,0
4123,4
4124,2
4125,4
4126,3
4127,3
4128,2
4129,1
4130,4
4131,4
4132,5
4133,0
4134,3
4135,5
4136,3
4137,1
4138,2
4139,5
4140,5
4141,5
4142,2
4143,0
4144,4
4145,2
4146,5
4147,1
4148,5
4149,1
4150,5
4151,0
4152,3
4153,2
4154,2
4155,1
4156,5
4157,2
4158,0
4159,0
4160,1
4161,4
4162,0
4163,1
4164,3
4165,2
4166,1
4167,4
4168,5
4169,4
4170,3
4171,0
4172,2
4173,1
4174,1
4175,0
4176,0
4177,0
4178,2
4179,5
4180,5
4181,0
4182,4
4183,2
4184,3
4185,0
4186,3
4187,2
4188,1
4189,4
4190,5
4191,0
4192,2
4193,3
4194,2
4195,0
4196,3
4197,0
4198,3
4199,1
4200,1
4201,5
4202,4
4203,4
4204,0
4205,1
4206,4
4207,0
4208,0
4209,3
4210,4
4211,2
4212,4
4213,1
4214,3
4215,1
4216,4
4217,0
4218,2
4219,2
4220,2
4221,2
4222,2
4223,0
4224,2
4225,0
4226,4
4227,2
4228,4
4229,5
4230,4
4231,0
4232,1
4233,4
4234,1
4235,3
4236,3
4237,1
4238,0
4239,3
4240,5
4241,2
4242,0
4243,3
4244,4
4245,5
4246,0
4247,1
4248,2
4249,3
4250,4
4251,0
4252,1
4253,3
4254,3
4255,2
4256,0
4257,1
4258,5
4259,0
4260,4
4261,5
4262,0
4263,1
4264,1
4265,3
4266,4
4267,5
4268,5
4269,0
4270,2
4271,3
4272,1
4273,1
4274,2
4275,5
4276,4
4277,2
4278,4
4279,1
4280,4
4281,0
4282,3
4283,4
4284,0
4285,2
4286,0
4287,1
4288,3
4289,1
4290,1
4291,5
4292,4
4293,1
4294,4
4295,1
4296,0
4297,0
4298,1
4299,3
4300,0
4301,5
4302,1
4303,0
4304,1
4305,2
4306,0
4307,5
4308,4
4309,3
4310,0
4311,3
4312,0
4313,5
4314,1
4315,4
4316,0
4317,5
4318,5
4319,3
4320,0
4321,2
4322,4
4323,2
4324,3
4325,0
4326,4
4327,5
4328,5
4329,0
4330,3
4331,2
4332,0
4333,4
4334,2
4335,1
4336,5
4337,1
4338,1
4339,0
4340,3
4341,0
4342,0
4343,3
4344,0
4345,0
4346,0
4347,0
4348,0
4349,1
4350,0
4351,0
4352,0
4353,3
4354,0
4355,4
4356,0
4357,0
4358,5
4359,0
4360,0
4361,5
4362,4
4363,0
4364,0
4365,0
4366,0
4367,5
4368,4
4369,4
4370,3
4371,0
4372,0
4373,4
4374,5
4375,4
4376,4
4377,1
4378,2
4379,5
4380,5
4381,0
4382,4
4383,5
4384,3
4385,4
4386,2
4387,5
4388,5
4389,3
4390,0
4391,0
4392,1
4393,1
4394,3
4395,1
4396,5
4397,0
4398,1
4399,2
4400,3
4401,2
4402,4
4403,5
4404,4
4405,3
4406,2
4407,2
4408,4
4409,3
4410,0
4411,2
4412,0
4413,0
4414,1
4415,0
4416,1
4417,2
4418,4
4419,5
4420,4
4421,5
4422,0
4423,0
4424,3
4425,2
4426,4
4427,3
4428,0
4429,0
4430,5
4431,0
4432,2
4433,4
4434,1
4435,4
4436,5
4437,3
4438,0
4439,4
4440,2
4441,2
4442,4
4443,1
4444,5
4445,2
4446,3
4447,5
4448,1
4449,3
4450,5
4451,5
4452,0
4453,3
4454,5
4455,4
4456,1
4457,0
4458,0
4459,1
4460,1
4461,0
4462,4
4463,2
4464,1
4465,2
4466,3
4467,3
4468,4
4469,0
4470,4
4471,4
4472,4
4473,0
4474,1
4475,5
4476,4
4477,4
4478,1
4479,0
4480,1
4481,2
4482,4
4483,4
4484,1
4485,4
4486,4
4487,3
4488,5
4489,3
4490,5
4491,5
4492,2
4493,3
4494,4
4495,2
4496,5
4497,2
4498,2
4499,2
4500,4
4501,0
4502,3
4503,2
4504,3
4505,2
4506,2
4507,2
4508,4
4509,0
4510,2
4511,0
4512,1
4513,3
4514,5
4515,5
4516,0
4517,3
4518,1
4519,2
4520,4
4521,3
4522,2
4523,0
4524,0
4525,4
4526,4
4527,5
4528,1
4529,1
4530,4
4531,3
4532,5
4533,1
4534,2
4535,2
4536,3
4537,5
4538,3
4539,4
4540,5
4541,4
4542,5
4543,5
4544,3
4545,3
4546,2
4547,4
4548,2
4549,5
4550,5
4551,3
4552,5
4553,2
4554,3
4555,0
4556,2
4557,1
4558,3
4559,5
4560,3
4561,4
4562,4
4563,4
4564,0
4565,4
4566,0
4567,4
4568,1
4569,2
4570,3
4571,2
4572,3
4573,1
4574,0
4575,4
4576,0
4577,4
4578,3
4579,1
4580,4
4581,1
4582,5
4583,1
4584,3
4585,4
4586,4
4587,0
4588,1
4589,2
4590,0
4591,3
4592,4
4593,4
4594,4
4595,1
4596,4
4597,1
4598,2
4599,2
4600,0
4601,1
4602,0
4603,0
4604,4
4605,4
4606,2
4607,4
4608,5
4609,0
4610,5
4611,3
4612,2
4613,1
4614,5
4615,3
4616,3
4617,1
4618,2
4619,3
4620,5
4621,2
4622,4
4623,2
4624,3
4625,4
4626,3
4627,2
4628,2
4629,2
4630,3
4631,4
4632,2
4633,5
4634,1
4635,1
4636,1
4637,4
4638,2
4639,5
4640,3
4641,3
4642,4
4643,5
4644,0
4645,4
4646,1
4647,1
4648,2
4649,5
4650,3
4651,0
4652,1
4653,5
4654,4
4655,3
4656,3
4657,1
4658,0
4659,2
4660,0
4661,2
4662,0
4663,5
4664,2
4665,2
4666,1
4667,4
4668,5
4669,5
4670,2
4671,0
4672,1
4673,2
4674,3
4675,4
4676,0
4677,1
4678,2
4679,4
4680,4
4681,1
4682,0
4683,3
4684,0
4685,3
4686,3
4687,3
4688,3
4689,4
4690,2
4691,4
4692,4
4693,0
4694,3
4695,3
4696,5
4697,0
4698,4
4699,0
4700,3
4701,5
4702,3
4703,3
4704,3
4705,2
4706,2
4707,5
4708,1
4709,4
4710,1
4711,2
4712,1
4713,3
4714,0
4715,3
4716,5
4717,0
4718,4
4719,0
4720,0
4721,2
4722,2
4723,1
4724,2
4725,3
4726,5
4727,1
4728,4
4729,2
4730,3
4731,1
4732,1
4733,0
4734,3
4735,3
4736,2
4737,3
4738,0
4739,3
4740,0
4741,0
4742,3
4743,4
4744,0
4745,1
4746,0
4747,2
4748,4
4749,3
4750,3
4751,5
4752,4
4753,4
4754,0
4755,2
4756,0
4757,0
4758,3
4759,0
4760,1
4761,0
4762,1
4763,4
4764,2
4765,1
4766,0
4767,3
4768,3
4769,5
4770,0
4771,5
4772,3
4773,1
4774,1
4775,2
4776,1
4777,4
4778,3
4779,3
4780,1
4781,5
4782,2
4783,0
4784,1
4785,5
4786,2
4787,5
4788,2
4789,3
4790,1
4791,5
4792,1
4793,1
4794,1
4795,2
4796,2
4797,3
4798,2
4799,0
4800,5
4801,5
4802,1
4803,3
4804,4
4805,4
4806,4
4807,4
4808,3
4809,2
4810,4
4811,3
4812,0
4813,5
4814,3
4815,1
4816,2
4817,3
4818,5
4819,2
4820,0
4821,0
4822,4
4823,3
4824,1
4825,2
4826,5
4827,0
4828,1
4829,2
4830,5
4831,4
4832,4
4833,3
4834,0
4835,5
4836,0
4837,1
4838,2
4839,2
4840,5
4841,5
4842,0
4843,3
4844,4
4845,4
4846,4
4847,4
4848,3
4849,1
4850,2
4851,4
4852,0
4853,4
4854,3
4855,0
4856,4
4857,0
4858,4
4859,0
4860,3
4861,0
4862,5
4863,1
4864,3
4865,0
4866,0
4867,4
4868,2
4869,1
4870,3
4871,0
4872,2
4873,0
4874,3
4875,1
4876,1
4877,2
4878,5
4879,3
4880,5
4881,1
4882,1
4883,3
4884,1
4885,1
4886,3
4887,0
4888,1
4889,1
4890,1
4891,1
4892,1
4893,3
4894,1
4895,1
4896,3
4897,0
4898,1
4899,1
4900,1
4901,0
4902,2
4903,2
4904,1
4905,3
4906,0
4907,0
4908,1
4909,3
4910,2
4911,5
4912,1
4913,1
4914,3
4915,4
4916,4
4917,5
4918,1
4919,0
4920,3
4921,2
4922,4
4923,0
4924,2
4925,3
4926,4
4927,0
4928,3
4929,4
4930,4
4931,4
4932,5
4933,0
4934,0
4935,0
4936,5
4937,4
4938,4
4939,3
4940,1
4941,1
4942,4
4943,4
4944,4
4945,3
4946,4
4947,2
4948,3
4949,0
4950,1
4951,0
4952,1
4953,0
4954,2
4955,4
4956,3
4957,5
4958,5
4959,0
4960,1
4961,2
4962,0
4963,5
4964,4
4965,1
4966,1
4967,1
4968,4
4969,2
4970,5
4971,0
4972,3
4973,0
4974,1
4975,2
4976,1
4977,3
4978,0
4979,0
4980,5
4981,0
4982,5
4983,4
4984,4
4985,1
4986,5
4987,1
4988,2
4989,3
4990,0
4991,5
4992,5
4993,1
4994,4
4995,3
4996,4
4997,4
4998,1
4999,4
5000,0
5001,4
5002,2
5003,1
5004,3
5005,2
5006,5
5007,5
5008,1
5009,5
5010,0
5011,1
5012,5
5013,3
5014,2
5015,2
5016,1
5017,3
5018,5
5019,0
5020,1
5021,1
5022,4
5023,2
5024,3
5025,2
5026,0
5027,0
5028,2
5029,3
5030,3
5031,4
5032,4
5033,2
5034,3
5035,5
5036,0
5037,2
5038,2
5039,4
5040,1
5041,0
5042,4
5043,5
5044,0
5045,3
5046,3
5047,3
5048,0
5049,1
5050,5
5051,3
5052,4
5053,2
5054,1
5055,1
5056,2
5057,5
5058,0
5059,1
5060,0
