id,ans
2998,0
2999,0
3000,4
3001,3
3002,3
3003,1
3004,3
3005,1
3006,1
3007,1
3008,2
3009,2
3010,0
3011,5
3012,0
3013,1
3014,0
3015,4
3016,1
3017,4
3018,2
3019,1
3020,4
3021,1
3022,2
3023,5
3024,1
3025,4
3026,1
3027,2
3028,3
3029,0
3030,4
3031,0
3032,4
3033,0
3034,3
3035,1
3036,0
3037,0
3038,1
3039,1
3040,0
3041,3
3042,0
3043,5
3044,0
3045,0
3046,0
3047,0
3048,2
3049,2
3050,1
3051,5
3052,2
3053,1
3054,0
3055,3
3056,1
3057,2
3058,1
3059,0
3060,0
3061,5
3062,3
3063,4
3064,1
3065,4
3066,5
3067,2
3068,0
3069,5
3070,4
3071,3
3072,1
3073,3
3074,0
3075,4
3076,1
3077,3
3078,5
3079,0
3080,1
3081,4
3082,4
3083,0
3084,2
3085,0
3086,4
3087,2
3088,4
3089,4
3090,4
3091,4
3092,4
3093,0
3094,3
3095,2
3096,3
3097,0
3098,4
3099,5
3100,2
3101,4
3102,1
3103,3
3104,4
3105,5
3106,0
3107,5
3108,1
3109,0
3110,5
3111,1
3112,5
3113,5
3114,4
3115,3
3116,5
3117,2
3118,3
3119,1
3120,1
3121,2
3122,5
3123,1
3124,0
3125,4
3126,3
3127,5
3128,5
3129,5
3130,4
3131,4
3132,1
3133,2
3134,5
3135,2
3136,0
3137,2
3138,4
3139,5
3140,5
3141,2
3142,0
3143,0
3144,4
3145,2
3146,0
3147,5
3148,2
3149,4
3150,1
3151,0
3152,1
3153,4
3154,2
3155,4
3156,5
3157,2
3158,5
3159,5
3160,2
3161,0
3162,1
3163,4
3164,0
3165,1
3166,2
3167,3
3168,0
3169,5
3170,0
3171,1
3172,1
3173,4
3174,5
3175,1
3176,3
3177,1
3178,0
3179,2
3180,4
3181,1
3182,4
3183,1
3184,3
3185,0
3186,0
3187,3
3188,3
3189,2
3190,4
3191,3
3192,2
3193,2
3194,2
3195,1
3196,1
3197,3
3198,3
3199,1
3200,0
3201,0
3202,1
3203,5
3204,2
3205,3
3206,1
3207,2
3208,0
3209,3
3210,0
3211,2
3212,4
3213,3
3214,0
3215,0
3216,4
3217,0
3218,1
3219,4
3220,0
3221,2
3222,1
3223,5
3224,4
3225,0
3226,3
3227,2
3228,5
3229,3
3230,3
3231,0
3232,4
3233,4
3234,3
3235,0
3236,1
3237,5
3238,5
3239,5
3240,1
3241,1
3242,5
3243,4
3244,1
3245,0
3246,0
3247,1
3248,0
3249,2
3250,3
3251,0
3252,3
3253,5
3254,3
3255,0
3256,2
3257,3
3258,2
3259,0
3260,4
3261,0
3262,5
3263,3
3264,0
3265,0
3266,4
3267,5
3268,0
3269,0
3270,0
3271,4
3272,4
3273,0
3274,3
3275,0
3276,4
3277,4
3278,0
3279,3
3280,5
3281,4
3282,0
3283,1
3284,3
3285,0
3286,1
3287,4
3288,4
3289,1
3290,1
3291,0
3292,2
3293,1
3294,5
3295,2
3296,0
3297,1
3298,3
3299,2
3300,1
3301,3
3302,2
3303,4
3304,0
3305,5
3306,3
3307,5
3308,2
3309,1
3310,5
3311,0
3312,1
3313,0
3314,5
3315,0
3316,0
3317,0
3318,5
3319,3
3320,4
3321,0
3322,3
3323,2
3324,5
3325,1
3326,5
3327,1
3328,3
3329,2
3330,1
3331,1
3332,0
3333,5
3334,0
3335,5
3336,2
3337,3
3338,0
3339,1
3340,3
3341,2
3342,2
3343,0
3344,4
3345,4
3346,3
3347,4
3348,0
3349,0
3350,0
3351,0
3352,5
3353,5
3354,3
3355,1
3356,0
3357,2
3358,0
3359,1
3360,2
3361,1
3362,1
3363,1
3364,0
3365,4
3366,2
3367,1
3368,1
3369,3
3370,2
3371,5
3372,4
3373,4
3374,1
3375,4
3376,3
3377,0
3378,0
3379,4
3380,0
3381,1
3382,1
3383,4
3384,3
3385,4
3386,3
3387,3
3388,0
3389,4
3390,1
3391,4
3392,0
3393,2
3394,4
3395,0
3396,4
3397,5
3398,1
3399,0
3400,0
3401,4
3402,3
3403,0
3404,0
3405,0
3406,5
3407,4
3408,4
3409,0
3410,0
3411,1
3412,2
3413,3
3414,4
3415,4
3416,4
3417,0
3418,2
3419,1
3420,2
3421,5
3422,3
3423,5
3424,4
3425,2
3426,1
3427,5
3428,4
3429,3
3430,3
3431,0
3432,0
3433,0
3434,1
3435,3
3436,0
3437,2
3438,2
3439,5
3440,0
3441,0
3442,5
3443,3
3444,1
3445,2
3446,1
3447,2
3448,1
3449,4
3450,0
3451,1
3452,3
3453,2
3454,0
3455,0
3456,0
3457,4
3458,0
3459,0
3460,1
3461,0
3462,3
3463,0
3464,1
3465,0
3466,0
3467,1
3468,0
3469,0
3470,1
3471,5
3472,1
3473,4
3474,4
3475,3
3476,1
3477,3
3478,4
3479,5
3480,1
3481,5
3482,0
3483,5
3484,1
3485,5
3486,3
3487,0
3488,0
3489,0
3490,0
3491,5
3492,2
3493,1
3494,5
3495,3
3496,2
3497,0
3498,1
3499,3
3500,0
3501,2
3502,5
3503,4
3504,0
3505,2
3506,3
3507,0
3508,1
3509,0
3510,0
3511,1
3512,3
3513,2
3514,1
3515,2
3516,2
3517,5
3518,4
3519,4
3520,5
3521,3
3522,4
3523,4
3524,1
3525,2
3526,0
3527,5
3528,5
3529,0
3530,2
3531,1
3532,5
3533,3
3534,0
3535,3
3536,4
3537,3
3538,4
3539,3
3540,3
3541,0
3542,2
3543,2
3544,4
3545,3
3546,4
3547,1
3548,0
3549,1
3550,2
3551,2
3552,5
3553,1
3554,3
3555,0
3556,4
3557,0
3558,5
3559,3
3560,0
3561,1
3562,1
3563,5
3564,2
3565,4
3566,2
3567,5
3568,5
3569,4
3570,3
3571,2
3572,0
3573,4
3574,2
3575,4
3576,4
3577,5
3578,3
3579,4
3580,2
3581,1
3582,0
3583,0
3584,3
3585,0
3586,5
3587,5
3588,3
3589,4
3590,5
3591,0
3592,1
3593,2
3594,3
3595,0
3596,3
3597,5
3598,2
3599,3
3600,4
3601,2
3602,1
3603,5
3604,4
3605,1
3606,0
3607,5
3608,0
3609,3
3610,4
3611,5
3612,2
3613,3
3614,1
3615,4
3616,0
3617,5
3618,2
3619,4
3620,1
3621,4
3622,1
3623,4
3624,2
3625,2
3626,1
3627,2
3628,3
3629,4
3630,0
3631,0
3632,0
3633,5
3634,2
3635,3
3636,3
3637,0
3638,4
3639,1
3640,4
3641,0
3642,0
3643,0
3644,5
3645,3
3646,1
3647,0
3648,2
3649,3
3650,0
3651,2
3652,4
3653,0
3654,5
3655,5
3656,5
3657,0
3658,1
3659,4
3660,3
3661,3
3662,0
3663,2
3664,0
3665,0
3666,0
3667,0
3668,5
3669,1
3670,5
3671,0
3672,0
3673,5
3674,5
3675,0
3676,3
3677,0
3678,1
3679,2
3680,1
3681,0
3682,4
3683,1
3684,0
3685,1
3686,2
3687,4
3688,2
3689,4
3690,1
3691,0
3692,1
3693,4
3694,5
3695,3
3696,2
3697,0
3698,3
3699,1
3700,1
3701,0
3702,1
3703,2
3704,0
3705,5
3706,1
3707,0
3708,0
3709,0
3710,5
3711,2
3712,3
3713,4
3714,0
3715,3
3716,2
3717,1
3718,3
3719,1
3720,4
3721,2
3722,2
3723,5
3724,5
3725,1
3726,0
3727,0
3728,5
3729,0
3730,1
3731,1
3732,0
3733,3
3734,2
3735,4
3736,2
3737,1
3738,0
3739,3
3740,3
3741,5
3742,5
3743,1
3744,3
3745,0
3746,2
3747,5
3748,0
3749,2
3750,4
3751,2
3752,1
3753,2
3754,1
3755,0
3756,5
3757,3
3758,3
3759,1
3760,1
3761,1
3762,5
3763,5
3764,0
3765,0
3766,0
3767,0
3768,3
3769,5
3770,0
3771,3
3772,2
3773,4
3774,4
3775,5
3776,4
3777,3
3778,5
3779,4
3780,0
3781,3
3782,3
3783,2
3784,5
3785,5
3786,0
3787,1
3788,3
3789,5
3790,4
3791,5
3792,1
3793,4
3794,5
3795,3
3796,1
3797,3
3798,0
3799,0
3800,2
3801,3
3802,0
3803,0
3804,3
3805,1
3806,4
3807,5
3808,4
3809,2
3810,2
3811,4
3812,0
3813,1
3814,0
3815,2
3816,1
3817,2
3818,0
3819,5
3820,4
3821,3
3822,5
3823,1
3824,5
3825,0
3826,5
3827,3
3828,4
3829,0
3830,5
3831,3
3832,0
3833,5
3834,3
3835,0
3836,5
3837,1
3838,3
3839,1
3840,4
3841,1
3842,2
3843,4
3844,2
3845,4
3846,3
3847,5
3848,1
3849,5
3850,1
3851,4
3852,4
3853,2
3854,3
3855,4
3856,0
3857,1
3858,5
3859,3
3860,4
3861,2
3862,1
3863,1
3864,3
3865,3
3866,5
3867,1
3868,1
3869,0
3870,3
3871,1
3872,0
3873,5
3874,1
3875,5
3876,0
3877,3
3878,1
3879,3
3880,3
3881,0
3882,3
3883,5
3884,3
3885,3
3886,1
3887,2
3888,3
3889,4
3890,4
3891,1
3892,2
3893,3
3894,4
3895,4
3896,0
3897,4
3898,2
3899,4
3900,5
3901,4
3902,2
3903,0
3904,3
3905,4
3906,0
3907,5
3908,2
3909,1
3910,0
3911,2
3912,0
3913,5
3914,4
3915,0
3916,0
3917,5
3918,5
3919,5
3920,5
3921,0
3922,3
3923,4
3924,3
3925,0
3926,2
3927,3
3928,4
3929,3
3930,1
3931,3
3932,5
3933,1
3934,4
3935,0
3936,2
3937,1
3938,2
3939,2
3940,3
3941,1
3942,1
3943,4
3944,1
3945,3
3946,4
3947,0
3948,5
3949,3
3950,2
3951,5
3952,0
3953,2
3954,2
3955,2
3956,0
3957,3
3958,0
3959,0
3960,0
3961,2
3962,0
3963,1
3964,0
3965,3
3966,4
3967,5
3968,4
3969,5
3970,3
3971,2
3972,0
3973,3
3974,4
3975,3
3976,0
3977,1
3978,5
3979,2
3980,1
3981,3
3982,2
3983,4
3984,1
3985,5
3986,4
3987,2
3988,0
3989,1
3990,5
3991,3
3992,0
3993,3
3994,4
3995,0
3996,2
3997,0
3998,3
3999,5
4000,0
4001,4
4002,0
4003,3
4004,2
4005,0
4006,4
4007,1
4008,4
4009,1
4010,3
4011,3
4012,4
4013,5
4014,3
4015,5
4016,0
4017,3
4018,0
4019,4
4020,1
4021,1
4022,5
4023,3
4024,2
4025,4
4026,2
4027,4
4028,5
4029,3
4030,5
4031,2
4032,0
4033,0
4034,5
4035,4
4036,4
4037,3
4038,5
4039,1
4040,0
4041,0
4042,1
4043,4
4044,0
4045,4
4046,2
4047,0
4048,0
4049,1
4050,5
4051,3
4052,0
4053,4
4054,1
4055,5
4056,4
4057,3
4058,1
4059,2
4060,5
4061,2
4062,2
4063,3
4064,2
4065,3
4066,2
4067,5
4068,4
4069,0
4070,0
4071,1
4072,5
4073,1
4074,5
4075,2
4076,1
4077,4
4078,1
4079,2
4080,3
4081,4
4082,4
4083,5
4084,2
4085,1
4086,5
4087,5
4088,2
4089,1
4090,3
4091,3
4092,0
4093,1
4094,2
4095,0
4096,5
4097,4
4098,3
4099,4
4100,5
4101,2
4102,3
4103,0
4104,0
4105,0
4106,4
4107,0
4108,0
4109,2
4110,3
4111,1
4112,0
4113,1
4114,0
4115,3
4116,0
4117,4
4118,5
4119,5
4120,1
4121,2
4122,4
4123,4
4124,2
4125,3
4126,2
4127,3
4128,4
4129,1
4130,4
4131,4
4132,5
4133,1
4134,0
4135,5
4136,0
4137,1
4138,4
4139,0
4140,5
4141,5
4142,2
4143,0
4144,4
4145,3
4146,1
4147,1
4148,3
4149,1
4150,5
4151,1
4152,0
4153,2
4154,2
4155,3
4156,2
4157,4
4158,0
4159,0
4160,1
4161,4
4162,0
4163,1
4164,3
4165,2
4166,3
4167,4
4168,5
4169,4
4170,3
4171,0
4172,5
4173,1
4174,1
4175,0
4176,0
4177,1
4178,3
4179,2
4180,3
4181,0
4182,4
4183,2
4184,3
4185,0
4186,3
4187,1
4188,1
4189,4
4190,5
4191,0
4192,2
4193,3
4194,4
4195,2
4196,3
4197,0
4198,2
4199,1
4200,1
4201,5
4202,0
4203,4
4204,0
4205,0
4206,4
4207,1
4208,0
4209,0
4210,4
4211,3
4212,4
4213,1
4214,3
4215,1
4216,1
4217,0
4218,1
4219,4
4220,1
4221,5
4222,2
4223,0
4224,5
4225,0
4226,4
4227,2
4228,3
4229,3
4230,5
4231,0
4232,0
4233,4
4234,4
4235,3
4236,3
4237,1
4238,0
4239,3
4240,4
4241,2
4242,0
4243,1
4244,4
4245,2
4246,2
4247,1
4248,2
4249,3
4250,5
4251,0
4252,1
4253,2
4254,3
4255,1
4256,0
4257,3
4258,5
4259,0
4260,1
4261,3
4262,2
4263,1
4264,1
4265,3
4266,1
4267,5
4268,3
4269,2
4270,2
4271,3
4272,1
4273,1
4274,2
4275,5
4276,4
4277,2
4278,4
4279,1
4280,4
4281,0
4282,3
4283,4
4284,2
4285,2
4286,0
4287,1
4288,3
4289,3
4290,1
4291,4
4292,4
4293,1
4294,4
4295,1
4296,0
4297,5
4298,1
4299,3
4300,1
4301,5
4302,2
4303,5
4304,3
4305,4
4306,1
4307,1
4308,4
4309,3
4310,5
4311,0
4312,0
4313,5
4314,5
4315,1
4316,2
4317,5
4318,5
4319,0
4320,4
4321,3
4322,4
4323,3
4324,1
4325,4
4326,4
4327,1
4328,5
4329,0
4330,3
4331,2
4332,0
4333,4
4334,2
4335,1
4336,5
4337,1
4338,0
4339,5
4340,3
4341,0
4342,0
4343,0
4344,0
4345,0
4346,3
4347,4
4348,0
4349,5
4350,3
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,0
4358,5
4359,0
4360,0
4361,5
4362,4
4363,0
4364,0
4365,0
4366,0
4367,5
4368,4
4369,4
4370,3
4371,2
4372,0
4373,3
4374,1
4375,3
4376,2
4377,1
4378,2
4379,0
4380,5
4381,0
4382,1
4383,3
4384,3
4385,4
4386,1
4387,5
4388,5
4389,5
4390,0
4391,0
4392,0
4393,2
4394,3
4395,1
4396,0
4397,0
4398,1
4399,2
4400,3
4401,3
4402,4
4403,5
4404,5
4405,3
4406,4
4407,3
4408,5
4409,3
4410,1
4411,2
4412,1
4413,1
4414,1
4415,2
4416,0
4417,2
4418,4
4419,3
4420,0
4421,5
4422,2
4423,3
4424,4
4425,1
4426,4
4427,5
4428,1
4429,0
4430,2
4431,0
4432,2
4433,0
4434,1
4435,1
4436,5
4437,3
4438,0
4439,2
4440,2
4441,2
4442,2
4443,2
4444,0
4445,0
4446,4
4447,5
4448,1
4449,5
4450,5
4451,0
4452,1
4453,3
4454,5
4455,4
4456,1
4457,0
4458,0
4459,1
4460,1
4461,3
4462,4
4463,5
4464,1
4465,2
4466,4
4467,3
4468,4
4469,0
4470,4
4471,4
4472,4
4473,5
4474,1
4475,5
4476,4
4477,0
4478,1
4479,0
4480,1
4481,2
4482,4
4483,2
4484,3
4485,2
4486,4
4487,1
4488,5
4489,1
4490,4
4491,5
4492,1
4493,3
4494,4
4495,2
4496,1
4497,2
4498,3
4499,3
4500,4
4501,0
4502,1
4503,0
4504,5
4505,2
4506,2
4507,2
4508,1
4509,0
4510,2
4511,2
4512,2
4513,3
4514,4
4515,0
4516,0
4517,3
4518,1
4519,2
4520,4
4521,3
4522,2
4523,0
4524,1
4525,4
4526,0
4527,5
4528,1
4529,1
4530,4
4531,4
4532,5
4533,1
4534,4
4535,0
4536,1
4537,5
4538,3
4539,4
4540,3
4541,4
4542,0
4543,5
4544,1
4545,3
4546,4
4547,4
4548,2
4549,5
4550,5
4551,0
4552,1
4553,2
4554,3
4555,0
4556,2
4557,2
4558,3
4559,5
4560,5
4561,4
4562,4
4563,4
4564,0
4565,4
4566,0
4567,4
4568,1
4569,2
4570,3
4571,2
4572,3
4573,1
4574,0
4575,4
4576,0
4577,1
4578,3
4579,1
4580,2
4581,1
4582,1
4583,3
4584,1
4585,4
4586,0
4587,3
4588,0
4589,2
4590,0
4591,3
4592,3
4593,5
4594,4
4595,1
4596,4
4597,1
4598,0
4599,2
4600,4
4601,1
4602,0
4603,0
4604,4
4605,3
4606,2
4607,2
4608,5
4609,0
4610,5
4611,2
4612,2
4613,1
4614,5
4615,3
4616,4
4617,2
4618,2
4619,2
4620,4
4621,3
4622,4
4623,0
4624,3
4625,5
4626,3
4627,2
4628,2
4629,2
4630,3
4631,4
4632,2
4633,5
4634,1
4635,1
4636,1
4637,4
4638,4
4639,5
4640,3
4641,3
4642,4
4643,5
4644,0
4645,4
4646,1
4647,1
4648,2
4649,5
4650,3
4651,4
4652,5
4653,5
4654,4
4655,3
4656,5
4657,2
4658,1
4659,2
4660,3
4661,0
4662,0
4663,5
4664,2
4665,2
4666,0
4667,0
4668,5
4669,5
4670,2
4671,0
4672,3
4673,2
4674,3
4675,4
4676,0
4677,1
4678,2
4679,1
4680,4
4681,1
4682,0
4683,0
4684,3
4685,3
4686,5
4687,3
4688,2
4689,4
4690,2
4691,3
4692,4
4693,0
4694,3
4695,3
4696,5
4697,4
4698,4
4699,0
4700,3
4701,1
4702,3
4703,3
4704,3
4705,2
4706,2
4707,5
4708,1
4709,4
4710,2
4711,2
4712,0
4713,5
4714,0
4715,5
4716,5
4717,3
4718,4
4719,5
4720,0
4721,2
4722,0
4723,5
4724,2
4725,3
4726,3
4727,5
4728,5
4729,2
4730,3
4731,3
4732,1
4733,0
4734,3
4735,3
4736,1
4737,3
4738,1
4739,3
4740,0
4741,0
4742,2
4743,5
4744,4
4745,1
4746,0
4747,2
4748,5
4749,3
4750,3
4751,5
4752,4
4753,0
4754,0
4755,2
4756,0
4757,0
4758,0
4759,0
4760,2
4761,0
4762,1
4763,4
4764,2
4765,0
4766,0
4767,3
4768,3
4769,5
4770,0
4771,5
4772,3
4773,1
4774,5
4775,2
4776,1
4777,4
4778,3
4779,0
4780,0
4781,5
4782,5
4783,5
4784,4
4785,5
4786,1
4787,5
4788,4
4789,0
4790,1
4791,0
4792,5
4793,1
4794,3
4795,2
4796,0
4797,3
4798,2
4799,0
4800,5
4801,5
4802,1
4803,3
4804,4
4805,4
4806,4
4807,4
4808,3
4809,1
4810,4
4811,5
4812,0
4813,0
4814,3
4815,0
4816,0
4817,5
4818,5
4819,2
4820,0
4821,0
4822,2
4823,1
4824,1
4825,3
4826,5
4827,0
4828,2
4829,2
4830,3
4831,2
4832,4
4833,4
4834,5
4835,2
4836,0
4837,1
4838,3
4839,3
4840,2
4841,5
4842,0
4843,3
4844,4
4845,4
4846,4
4847,4
4848,3
4849,1
4850,4
4851,4
4852,4
4853,4
4854,3
4855,0
4856,4
4857,0
4858,4
4859,0
4860,0
4861,0
4862,5
4863,2
4864,3
4865,0
4866,0
4867,4
4868,0
4869,4
4870,0
4871,5
4872,2
4873,0
4874,5
4875,1
4876,1
4877,2
4878,5
4879,1
4880,5
4881,1
4882,1
4883,2
4884,1
4885,1
4886,3
4887,0
4888,0
4889,2
4890,2
4891,1
4892,1
4893,2
4894,1
4895,1
4896,3
4897,0
4898,0
4899,2
4900,2
4901,3
4902,2
4903,2
4904,2
4905,3
4906,0
4907,1
4908,2
4909,3
4910,2
4911,5
4912,1
4913,2
4914,1
4915,4
4916,2
4917,5
4918,1
4919,3
4920,3
4921,2
4922,4
4923,0
4924,2
4925,3
4926,4
4927,0
4928,3
4929,5
4930,4
4931,4
4932,5
4933,0
4934,0
4935,2
4936,1
4937,4
4938,5
4939,3
4940,1
4941,1
4942,2
4943,4
4944,4
4945,3
4946,4
4947,1
4948,3
4949,0
4950,0
4951,4
4952,1
4953,2
4954,3
4955,2
4956,3
4957,5
4958,5
4959,0
4960,1
4961,2
4962,0
4963,4
4964,3
4965,1
4966,1
4967,1
4968,4
4969,2
4970,5
4971,2
4972,0
4973,1
4974,1
4975,1
4976,1
4977,3
4978,0
4979,2
4980,5
4981,0
4982,5
4983,4
4984,3
4985,5
4986,5
4987,1
4988,5
4989,5
4990,0
4991,5
4992,5
4993,1
4994,4
4995,0
4996,4
4997,4
4998,1
4999,4
5000,0
5001,4
5002,2
5003,2
5004,3
5005,2
5006,0
5007,5
5008,1
5009,1
5010,0
5011,0
5012,5
5013,3
5014,0
5015,2
5016,1
5017,0
5018,5
5019,0
5020,4
5021,1
5022,4
5023,4
5024,2
5025,1
5026,0
5027,0
5028,5
5029,3
5030,3
5031,4
5032,4
5033,2
5034,3
5035,5
5036,0
5037,3
5038,2
5039,2
5040,1
5041,2
5042,5
5043,3
5044,2
5045,5
5046,3
5047,2
5048,1
5049,1
5050,2
5051,3
5052,4
5053,2
5054,3
5055,1
5056,2
5057,5
5058,0
5059,1
5060,0
